A.19078,A.19312,A.19332,B.15012,B.15076,B.15096,C.11064,C.11070,C.11425,D.07042,D.07418,D.07428,E.03072,E.03094,E.03098,F.98314,F.98372,F.98398
0.01427586,0.014624717,0.016256859,0.023996993,0.020149577,0.023996993,0.016525317,0.023020984,0.030207651,0.025826076,0.031299256,0.019339722,0,0.015899266,0.032825618,0.060371948,0.060371948,0.056097142
0.042468625,0.03407728,0.03976786,0.040213931,0.044240128,0.040213931,0.049715511,0.044843638,0.049248025,0.055240615,0.049672915,0.046174854,0.048830231,0.042272917,0.053610914,0.053277229,0.053277229,0.062635147
0.006139432,0.003923884,0.000756303,0.005218449,0.008542274,0.005218449,0.006793932,0.008427056,0.003349678,0.009388877,0.003842407,0.009691246,0,0.017688786,0.005360961,0.026728789,0.026728789,0.014079433
0.005080032,0.009293877,0.00715422,0.010697643,0.00995067,0.010697643,0.011460986,0.006493713,0.010465793,0.012961226,0.010087326,0.01088784,0.01360881,0.009343181,0.010895636,0.012444513,0.012444513,0.015523887
0.002160838,0.004608923,0.006186366,0.004820542,0.006126498,0.004820542,0.005339993,0.005103696,0.006414541,0.017069142,0.011215107,0.005055178,0.0033618,0.007527655,0.00752683,0.022809935,0.022809935,0.015887948
0.008702811,0.011703321,0.013418248,0.010016228,0.019486672,0.010016228,0.022540097,0.013602074,0.011625702,0.012255644,0.016532855,0.013168605,0.019934065,0.019230923,0.014092672,0.030515793,0.030515793,0.022547002
0.025912964,0.021687689,0.0265464,0.020762654,0.026401447,0.020762654,0.018833839,0.034786054,0.033990015,0.029559635,0.034211258,0.022043817,0.02918556,0.020228341,0.020127765,0.035392,0.035392,0.026898939
0.017203203,0.016568281,0.009583935,0.016038578,0.015513342,0.016038578,0.031159812,0.016815672,0.025253837,0.026417097,0.018370061,0.020831553,0.012250888,0.013157895,0.03426887,0.02933096,0.02933096,0.039731152
0.01143438,0.0146535,0.023849695,0.012091974,0.013324228,0.012091974,0.034169142,0.008887309,0.017808883,0.03640759,0.015143199,0.012497872,0.027923621,0.010227017,0.011032069,0.041603751,0.041603751,0.02969738
0.002531106,0.002057573,0.000867626,0.003003974,0.004090769,0.003003974,0.009886107,0.004012345,0.00290915,0.014299498,0.0064286,0.005378284,0,0.007497435,0.008116182,0.018300284,0.018300284,0.008145893
0.003060589,0.002743175,0.003878055,0.010104612,0.006150932,0.010104612,0.007084145,0.006022564,0.007257225,0.019053562,0.01351457,0.007544803,0.013384524,0.004584022,0.010331521,0.028901423,0.028901423,0.019080688
0.001299982,0.001006205,0.000425672,0.00150251,0.001244487,0.00150251,0.001192911,0.001321881,0.002698197,0.00075188,0.000513462,0.002451056,0.001326412,0.000813802,0.00094487,0.002479967,0.002479967,0.00184884
0.003671349,0.006134784,0.006611375,0.009192774,0.004803733,0.009192774,0.010354914,0.009148018,0.006765677,0.011037319,0.012427088,0.013505205,0,0.007767909,0.019240039,0.031210328,0.031210328,0.013129402
0.018788041,0.014686901,0.012877715,0.013514415,0.011564909,0.013514415,0.021374481,0.010568914,0.019449854,0.018992921,0.022465308,0.01437838,0.02036824,0.016399131,0.020938433,0.018877998,0.018877998,0.015485617
0.018539191,0.021248441,0.021444978,0.021873555,0.022346022,0.021873555,0.021169475,0.025244679,0.027591773,0.023216625,0.025401864,0.028940447,0.02889588,0.021764713,0.030567266,0.032671796,0.032671796,0.032923071
0.004028588,0.005427892,0.00768807,0.005790491,0.004843832,0.005790491,0.018577889,0.002646846,0.004828994,0.011822348,0.009150954,0.006390339,0.017236913,0.007733211,0.024841153,0.028123113,0.028123113,0.015723801
0.039157861,0.032221791,0.031463303,0.045526589,0.042002845,0.045526589,0.073323191,0.050261099,0.060661991,0.064027088,0.04679016,0.044546074,0,0.045007416,0.060876987,0.083981683,0.083981683,0.065499033
0.008020965,0.013799587,0.009889807,0.016937165,0.021055967,0.016937165,0.035012953,0.020872784,0.01793253,0.019140324,0.022186798,0.017883666,0,0.017541939,0.04513707,0.041853801,0.041853801,0.032127003
0.01279245,0.010086215,0.012920646,0.011521535,0.009919967,0.011521535,0.015340345,0.011889658,0.010766851,0.011600853,0.010951813,0.011045703,0.014345289,0.012335129,0.013951324,0.018963374,0.018963374,0.013475651
0.003100108,0.00468895,0.00832056,0.003173438,0.003481995,0.003173438,0.017785548,0.002802825,0.010069167,0.007269521,0.004684385,0.008188711,0,0.005781226,0.010296191,0.011984635,0.011984635,0.008677628
0.013390423,0.022870211,0.018689052,0.015453487,0.017467517,0.015453487,0.018363193,0.019557667,0.017638281,0.016979073,0.017764,0.016183163,0.019955566,0.019251082,0.018741459,0.030662955,0.030662955,0.018460306
0.008123998,0.011590952,0.00578987,0.008347202,0.008694576,0.008347202,0.011126966,0.00860405,0.011065397,0.012186023,0.010425603,0.013435315,0,0.01376796,0.017286646,0.019034355,0.019034355,0.018130586
0.000592593,0.001349614,0.000616571,0.002988817,0.002484711,0.002988817,0.001502604,0.001273992,0.003344629,0.002507923,0.001376434,0.002835035,0,0.000892411,0.003803164,0.002254847,0.002254847,0.01254138
0.002240694,0.002873665,0.005503124,0.002588367,0.003925016,0.002588367,0.009621727,0.005137346,0.004158005,0.003282524,0.005703419,0.004952724,0,0.004780096,0.00704905,0.012514642,0.012514642,0.005345355
0.010437379,0.014118774,0.011832437,0.012506381,0.01498033,0.012506381,0.016231685,0.011765257,0.007745444,0.02113472,0.020632165,0.010367194,0.022410966,0.016847619,0.009287524,0.022283341,0.022283341,0.026171223
0.001738495,0.001528822,0.001489951,0.001780754,0.001654532,0.001780754,0.011037556,0.001505172,0.001774152,0.006140161,0.003972458,0.007275262,0.001093265,0.003084416,0.005200556,0.015001788,0.015001788,0.011352053
0.013486576,0.012077845,0.011155536,0.016455217,0.013925441,0.016455217,0.01934625,0.011373033,0.027971961,0.021527159,0.020510924,0.017357538,0,0.015427561,0.023217031,0.031075082,0.031075082,0.035820257
0.10538206,0.109397956,0.097161052,0.102261773,0.09915935,0.102261773,0.123159304,0.120040467,0.07241784,0.131725471,0.104457233,0.115629096,0.098986507,0.108088384,0.136073059,0.131395589,0.131395589,0.107875207
0.021913107,0.02124192,0.015698474,0.021527649,0.016778826,0.021527649,0.028142124,0.025954071,0.024850648,0.042713778,0.034569038,0.019724133,0,0.029604033,0.027321803,0.035320136,0.035320136,0.03593808
0.004839106,0.006772139,0.003136392,0.006348714,0.004843575,0.006348714,0.006987619,0.004672411,0.006720653,0.005661241,0.00490889,0.006893647,0.007429653,0.004243079,0.004130129,0.008270078,0.008270078,0.005881066
0.002179531,0.003483574,0.002053076,0.002057715,0.002048074,0.002057715,0.004712202,0.004136715,0.001454214,0.005342186,0.004179363,0.00255443,0.002591834,0.001895157,0.003305185,0.006121894,0.006121894,0.005636049
0.031320003,0.04425959,0.034889021,0.046266622,0.053261153,0.046266622,0.054526265,0.045084103,0.063018007,0.060660279,0.057434128,0.042345199,0.047589014,0.040197124,0.069929422,0.067855035,0.067855035,0.05525233
0.046755557,0.053245604,0.039413473,0.057144913,0.043463414,0.057144913,0.042331671,0.045834708,0.044471526,0.056256844,0.060037333,0.059699995,0.061104659,0.048937443,0.043242477,0.066927177,0.066927177,0.061757991
0.004028188,0.003708611,0.001923676,0.006746961,0.006413807,0.006746961,0.022692606,0.006350439,0.012158659,0.006182904,0.006671766,0.007005751,0.013403027,0.033789259,0.020342733,0.053326105,0.053326105,0.011260677
0.007346894,0.007169371,0.010475733,0.012378313,0.011735157,0.012378313,0.022397453,0.017684579,0.01249226,0.015907177,0.018901176,0.024658618,0,0.012114077,0.03021095,0.044444831,0.044444831,0.029897078
0.008345769,0.00977135,0.007750852,0.010251649,0.011576805,0.010251649,0.010508271,0.011945934,0.009159102,0.009376727,0.011660615,0.008806327,0,0.010724443,0.013876425,0.021503575,0.021503575,0.01108062
0.003363587,0.005518201,0.006692475,0.008523385,0.008679373,0.008523385,0.010288274,0.007593018,0.010544845,0.014567723,0.007094041,0.008642756,0,0.00465355,0.014661896,0.020634376,0.020634376,0.025038792
0.006591467,0.008590511,0.008240653,0.007508498,0.010468929,0.007508498,0.01596589,0.006476052,0.017090185,0.013563331,0.004267623,0.010687816,0.01720679,0.008141229,0.012708053,0.014885542,0.014885542,0.022599765
0.002829218,0.0120843,0.004377227,0.007524445,0.006502335,0.007524445,0.018063138,0.004103603,0.010367898,0.013271061,0.017114948,0.009006275,0.011018087,0.007084503,0.023333476,0.035864001,0.035864001,0.029289413
0.005137409,0.008300768,0.006459845,0.00434195,0.008115518,0.00434195,0.014669554,0.012675462,0.002845359,0.016139355,0.013122581,0.00528672,0.013166019,0.010385306,0.013823779,0.033960158,0.033960158,0.011860997
0.002316509,0.002305957,0.003522427,0.003153565,0.005770093,0.003153565,0.007712391,0.00593081,0.002647731,0.010195113,0.002255438,0.002597273,0,0.002239901,0.007034145,0.013858217,0.013858217,0.011483616
0.008924869,0.013684015,0.009350624,0.011579332,0.014150245,0.011579332,0.015641662,0.011337356,0.026226773,0.022419786,0.02404577,0.018880414,0.021422384,0.013473922,0.035295753,0.049187092,0.049187092,0.025438328
0.008331064,0.011846852,0.01337488,0.01542722,0.020512821,0.01542722,0.011650906,0.014298653,0.013062821,0.018367288,0.017236387,0.010294302,0.016297795,0.013027106,0.029767168,0.030271122,0.030271122,0.018450576
0,0.001904762,0.002604167,0,0.002866242,0,0,0,0.003921569,0.001515152,0.001899696,0.002347418,0,0,0.003752006,0,0,0.005419532
0.005209802,0.012518006,0.007836632,0.011021274,0.01052356,0.011021274,0.010442915,0.011549964,0.027089533,0.013896555,0.016665155,0.013229155,0.015242021,0.012217552,0.025485497,0.033700182,0.033700182,0.01720173
0.004294008,0.004840474,0.005459471,0.006994369,0.004685055,0.006994369,0.009479768,0.006013541,0.005781691,0.010181226,0.007571383,0.006688939,0,0.006003098,0.01100394,0.018489454,0.018489454,0.011733159
0.00396241,0.005190087,0.006315997,0.005936371,0.006833554,0.005936371,0.00965889,0.008330322,0.007610229,0.006163399,0.006109916,0.006514412,0.007781199,0.005924184,0.006436329,0.008548146,0.008548146,0.012628336
0.000911071,0.000571755,0.002368085,0.002039152,0.003536508,0.002039152,0.00312019,0.001153168,0.003582987,0.002165778,0.002347884,0.001717323,0,0.001785714,0.008070677,0.009066301,0.009066301,0.006093856
0.007976077,0.010674407,0.007185015,0.011089291,0.011813879,0.011089291,0.011339927,0.009825379,0.011199199,0.014634875,0.023233258,0.019396964,0.01407616,0.015221974,0.030999399,0.03873245,0.03873245,0.034640765
0.019330639,0.017471866,0.018103086,0.025195749,0.027332318,0.025195749,0.024348165,0.026494381,0.025618847,0.035687555,0.033189601,0.019198748,0.03040627,0.029320818,0.032057979,0.035707254,0.035707254,0.037057295
0.001753415,0.001724138,0.005294292,0.008873626,0.031219421,0.008873626,0.083603834,0.003113553,0.009987094,0,0.004744776,0.011489661,0.027142505,0.028261334,0.030382907,0.093250346,0.093250346,0.025581122
0.050306928,0.051566106,0.048698974,0.048505186,0.05739595,0.048505186,0.064999624,0.043245813,0.053194644,0.058211995,0.054764204,0.058381062,0.052118095,0.044581836,0.053069492,0.076834192,0.076834192,0.059423121
0.006176989,0.006934669,0.006546649,0.008829384,0.00969586,0.008829384,0.014460408,0.007537637,0.007957246,0.01410326,0.015567983,0.007067841,0.008792902,0.006106689,0.008507783,0.01354483,0.01354483,0.010919818
0.002531586,0.004139351,0.002030171,0.004489483,0.002633058,0.004489483,0.007881157,0.004332243,0.003654278,0.003221061,0.003377686,0.004817864,0,0.002920788,0.003139601,0.003212578,0.003212578,0.010539895
0.008627151,0.01641688,0.012185459,0.013182158,0.012876593,0.013182158,0.016648022,0.012403446,0.013502131,0.01565249,0.014510615,0.013195193,0,0.015389205,0.018623534,0.022661325,0.022661325,0.017777932
0.000807466,0.004504622,0.002068102,0.003728187,0.004029406,0.003728187,0.005191121,0.003250813,0.005219335,0.004024675,0.002720386,0.004362039,0.004623509,0.006274245,0.005767757,0.011673354,0.011673354,0.005466106
0.041123901,0.053894684,0.061881998,0.058770457,0.060429913,0.058770457,0.067960603,0.086951141,0.055895294,0.07429425,0.078690507,0.06971153,0.065014308,0.045305984,0.07734192,0.073422524,0.073422524,0.086290122
0.005387518,0.006361335,0.007952488,0.013145508,0.009008947,0.013145508,0.029744147,0.010906836,0.01384973,0.013637406,0.012545692,0.012560964,0,0.008662511,0.023448774,0.045737316,0.045737316,0.01060739
0.032762444,0.022910161,0.025361839,0.034951527,0.032667316,0.034951527,0.019656562,0.04027611,0.039286315,0.022375985,0.049476162,0.027631751,0.023127947,0.025447127,0.041560374,0.037504518,0.037504518,0.055584192
0.029411421,0.02795299,0.021920635,0.032699692,0.032553045,0.032699692,0.017200531,0.032447701,0.030123023,0.030297739,0.032482695,0.031527232,0.035851398,0.034283832,0.033381773,0.03929293,0.03929293,0.050800686
0.036654102,0.045469913,0.026905917,0.035119692,0.041911058,0.035119692,0.050931546,0.047167871,0.018026161,0.04323609,0.044404197,0.041237646,0.047134855,0.037511113,0.053213112,0.043309238,0.043309238,0.044414397
0.007438401,0.011647427,0.006100807,0.006836327,0.012666392,0.006836327,0.018227468,0.004024634,0.004925115,0.010995598,0.016126802,0.006957547,0.015435803,0.010216159,0.007479674,0.009352242,0.009352242,0.024294233
0.009026513,0.007281463,0.005104021,0.006799874,0.018789191,0.006799874,0.023878549,0.010767286,0.015754197,0.0169906,0.019411565,0.009137285,0.016972932,0.014876567,0.030000916,0.026495226,0.026495226,0.01499825
0.052654286,0.065175423,0.056832323,0.066261147,0.073137732,0.066261147,0,0.073820978,0.100118364,0.087669715,0.065117219,0.053702175,0,0.080674937,0.076711913,0.109143724,0.109143724,0.105320147
0.00284082,0.004083778,0.004950297,0.00705729,0.009116518,0.00705729,0.007478724,0.004074559,0.006454894,0.007943507,0.009053808,0.005480279,0,0.005700549,0.015094304,0.021316634,0.021316634,0.015195618
0.005963351,0.002255398,0.002491572,0.008736542,0.006262626,0.008736542,0.003548086,0.004351054,0.004640428,0.010679443,0.015466102,0.002895869,0,0.003244463,0.009598644,0.029241968,0.029241968,0.020218866
0.017075431,0.010992154,0.022837243,0.01806516,0.022994468,0.01806516,0.021002941,0.017400918,0.020895396,0.022465608,0.03482827,0.017486072,0,0.034378414,0.051237099,0.065338595,0.065338595,0.022024657
0.002110363,0.003408298,0.003259865,0.004466444,0.003792715,0.004466444,0.008622148,0.006642254,0.006181114,0.008987944,0.011084815,0.006744508,0,0.004477158,0.011026865,0.012490042,0.012490042,0.012130846
0.009053372,0.007544905,0.009851804,0.009318959,0.013994544,0.009318959,0.015977336,0.015083669,0.017824947,0.011997401,0.014436247,0.019206557,0,0.016331153,0.01968865,0.022939887,0.022939887,0.019946255
0.077341956,0.080002804,0.08122331,0.079800394,0.085459338,0.079800394,0.077480955,0.079501791,0.083753701,0.084208952,0.079806248,0.089473157,0.086447233,0.078629014,0.072943658,0.084061654,0.084061654,0.089209128
0.002708324,0.002232674,0.002482954,0.003909192,0.003274029,0.003909192,0.002752903,0.003793345,0.00409356,0.004234244,0.003552939,0.002472621,0.002396334,0.002846092,0.003779881,0.00722392,0.00722392,0.002092466
0.002133306,0.001218821,0.001347534,0.001375394,0.001445859,0.001375394,0.001488095,0.002005835,0.002055926,0.001420993,0.001061776,0.005101143,0,0.000868056,0.003051802,0.002017937,0.002017937,0.005078125
0.026802616,0.022325547,0.024267107,0.023649914,0.019948102,0.023649914,0.025983578,0.02910341,0.018113309,0.021471441,0.051233954,0.031112749,0.0275283,0.024265431,0.031742606,0.037307382,0.037307382,0.032398991
0.000544243,0.000897451,0.001160337,0.00192712,0.000827604,0.00192712,0.001521997,0.000903089,0.001526027,0.000134048,0.00107924,0.001382833,0.001349316,0.001099402,0.001448384,0.002404276,0.002404276,0.003471389
0.007370546,0.007025584,0.007913504,0.010535588,0.009186481,0.010535588,0.013321719,0.00728323,0.005709663,0.016454562,0.009009337,0.005162411,0,0.00204552,0.020156695,0.018508626,0.018508626,0.009301325
0.001643754,0.001603836,0.00521955,0.001020538,0.008824947,0.001020538,0.012808808,0.004166667,0.003736772,0.004068294,0.006457565,0.003512738,0,0.001505017,0.020671549,0.036731246,0.036731246,0.014770583
0.003094547,0.007840267,0.005361116,0.008480796,0.013482743,0.008480796,0.020740415,0.012601027,0.008253983,0.011911266,0.008883345,0.009937548,0,0.008142115,0.014566957,0.027431412,0.027431412,0.017986618
0.006486965,0.007708835,0.007159886,0.007652769,0.007350363,0.007652769,0.006462585,0.005540085,0.005185569,0.008050459,0.009826563,0.005345614,0.008274626,0.004585906,0.010682785,0.007238057,0.007238057,0.009145962
0.02314985,0.022894922,0.02125,0.027875571,0.026530049,0.027875571,0.030090417,0.026696008,0.026577909,0.026316552,0.020694547,0.025238157,0.024407591,0.03400089,0.028077586,0.029868109,0.029868109,0.030401233
0.000289136,0.001033047,0.001117931,0.000165098,0.000601074,0.000165098,0.001672752,0.001374161,0.000728428,0.003050995,0.001267018,0.001609964,0.001286965,0.001120794,0.001146447,0.002412719,0.002412719,0.002745902
0.034495857,0.022320612,0.027296717,0.02517524,0.021701744,0.02517524,0.034629268,0.032257772,0.031158091,0.033565886,0.035192837,0.028310808,0.039139676,0.037862373,0.029779997,0.039826097,0.039826097,0.039181425
0.002173521,0.003483589,0.003636364,0.002224576,0.004763479,0.002224576,0.004752852,0.007893502,0.004402516,0.003523259,0.005663572,0.011020757,0.008820372,0.002597403,0.006056491,0.010928176,0.010928176,0.008060109
0.022713298,0.021849545,0.020693459,0.02137634,0.024929229,0.02137634,0.021802801,0.022878923,0.022739895,0.02315466,0.02389668,0.023501025,0.025034091,0.02540348,0.01968565,0.023466281,0.023466281,0.037889688
0.012558786,0.010665321,0.007126259,0.017056295,0.012011989,0.017056295,0.016801075,0.012593975,0.014379863,0.013385563,0.020690062,0.015368445,0.010467181,0.013518482,0.017077385,0.019728403,0.019728403,0.013227896
